  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
029440 99999 201807280150 070   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   66 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280200 070   7  11 722 CLR * * * 15.6 ** ** ** ** 00 ** ** ** *   71   65 1024.5 ***** 1010.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201807280220 070   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   64 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280250 060   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   66 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280300 070   8  14 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   71   65 1024.4 ***** 1010.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201807280320 070   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   66 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280350 070  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   66 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280400 070   9  14 722 CLR * * * 15.6 ** ** ** ** 00 ** ** ** *   72   66 1024.3 ***** 1010.3 *** *** ***** ***** ***** ***** ** 
029440 99999 201807280420 070  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   66 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280450 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   66 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280500 080   9  16 722 CLR * * * 15.6 ** ** ** ** 00 ** ** ** *   73   66 1024.2 ***** 1010.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201807280520 990  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   66 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280550 080  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   66 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280600 080  11  21 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   75   66 1023.8 ***** 1009.9  83  70 ***** ***** ***** ***** ** 
029440 99999 201807280620 070  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   66 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280650 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   77   66 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280700 070  15  22 722 CLR * * * 15.6 ** ** ** ** 00 ** ** ** *   77   66 1023.8 ***** 1009.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201807280720 990  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   79   68 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280750 990  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   79   66 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280800 080  15  23 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   78   65 1023.7 ***** 1009.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201807280820 990  15 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   79   64 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280850 990  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   64 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280900 080  14  22 722 SCT * * * 12.5 ** ** ** ** 00 ** ** ** *   81   65 1023.6 ***** 1009.8 *** *** ***** ***** ***** ***** ** 
029440 99999 201807280920 990  15 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   64 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807280950 070  13 ***  40 *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   64 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281000 080  11  17 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   79   64 1023.4 ***** 1009.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201807281020 990  14 ***  40 *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   64 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281050 990  13 ***  44 *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   66 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281100 080  14  18 722 SCT * * * 15.6 ** ** ** ** 00 ** ** ** *   81   65 1023.0 ***** 1009.3 *** *** ***** ***** ***** ***** ** 
029440 99999 201807281120 990  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   82   64 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281150 990  15 ***  47 *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   64 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281200 070  14  22 722 CLR * * * 21.9 ** ** ** ** 00 ** ** ** *   82   64 1022.6 ***** 1008.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201807281220 990  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   64 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281250 990  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   82   64 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281300 070  15  21 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   82   65 1022.3 ***** 1008.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201807281320 990  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   82   64 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281350 990  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   82   64 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281400 070  15  24 722 CLR * * * 18.8 ** ** ** ** 00 ** ** ** *   82   64 1021.9 ***** 1008.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201807281420 990  15 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   82   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281450 990  15 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   82   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281500 090  10  18 722 CLR * * * 18.8 ** ** ** ** 00 ** ** ** *   82   65 1021.5 ***** 1007.8 *** *** ***** ***** ***** ***** ** 
029440 99999 201807281520 080  14 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   81   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281550 990  13 ***  80 *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281600 090  11  19 722 SCT * * * 21.9 ** ** ** ** 00 ** ** ** *   80   65 1021.3 ***** 1007.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201807281620 990  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   81   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281650 080  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   79   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281700 080  14  23 722 SCT * * * 21.9 ** ** ** ** 00 ** ** ** *   79   65 1021.3 ***** 1007.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201807281720 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   79   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281750 080  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   79   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281800 080  11  16 722 CLR * * * 18.8 ** ** ** ** 00 ** ** ** *   78   65 1021.1 ***** 1007.3  83  75 ***** ***** ***** ***** ** 
029440 99999 201807281820 080  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   77   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281850 070  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   77   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281900 070  10  16 722 CLR * * * 21.9 ** ** ** ** 00 ** ** ** *   76   66 1021.4 ***** 1007.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201807281920 070  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807281950 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807282000 070  10  15 722 SCT * * * 21.9 ** ** ** ** 00 ** ** ** *   75   65 1021.7 ***** 1007.8 *** *** ***** ***** ***** ***** ** 
029440 99999 201807282020 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807282050 070  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807282100 070  13  18 100 BKN * * * 25.0 ** ** ** ** 00 ** ** ** *   74   65 1021.4 ***** 1007.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201807282120 070  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807282150 080  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807282200 080  11  17  95 BKN * * * 25.0 ** ** ** ** 00 ** ** ** *   74   64 1021.4 ***** 1007.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201807282220 080  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807282250 080  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807282300 090  10  21 100 OVC * * * 21.9 ** ** ** ** 00 ** ** ** *   74   64 1021.1 ***** 1007.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201807282320 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   64 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807282350 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   64 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290000 090   9  15  90 BKN * * * 28.1 ** ** ** ** 00 ** ** ** *   73   64 1021.1 ***** 1007.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201807290020 990   8 *** 105 *** * * *  6.2 ** ** ** ** 61 ** ** ** *   73   64 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290050 080  10 *** 120 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   72   64 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290100 080  10  16  95 BKN * * * 15.6 ** ** ** ** 81 ** ** ** *   71   65 1020.8 ***** 1006.8 *** *** ***** ***** ***** ***** ** 
029440 99999 201807290120 080  10 *** 125 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   70   66 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290150 080   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   64 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290200 080   8  14 722 SCT * * * 21.9 ** ** ** ** 00 ** ** ** *   70   65 1020.6 ***** 1006.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201807290220 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   64 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290250 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   64 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290300 090   8  13 722 SCT * * * 15.6 ** ** ** ** 00 ** ** ** *   71   64 1020.7 ***** 1006.7 *** *** ***** ***** ***** ***** ** 
029440 99999 201807290320 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   64 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290350 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   64 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290400 090  10  15 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   72   65 1020.4 ***** 1006.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201807290420 990  11 *** 150 *** * * *  6.2 ** ** ** ** 61 ** ** ** *   72   64 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290450 990   8 *** 170 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   72   64 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290500 100   9  16 722 SCT * * * 18.8 ** ** ** ** 81 ** ** ** *   72   65 1020.4 ***** 1006.4 *** *** ***** ***** ***** ***** ** 
029440 99999 201807290520 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   66 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290550 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   66 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290600 110  10  18 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   73   65 1020.3 ***** 1006.4  78  70 ***** ***** ***** ***** ** 
029440 99999 201807290620 990   9 ***  17 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   66 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290650 990   8 ***  17 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   66 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290700 120  10  18  18 BKN * * * 15.6 ** ** ** ** 00 ** ** ** *   74   66 1020.6 ***** 1006.7 *** *** ***** ***** ***** ***** ** 
029440 99999 201807290720 990  10 ***  17 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   66 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290750 990  10 ***  17 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   66 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290800 110  10  16  18 BKN * * * 18.8 ** ** ** ** 00 ** ** ** *   74   66 1020.6 ***** 1006.7 *** *** ***** ***** ***** ***** ** 
029440 99999 201807290820 990   9 ***  21 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   73   66 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290850 990   8 ***  22 *** * * *  6.2 ** ** ** ** ** ** ** ** *   75   66 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290900 120   8  15 *** BKN * * * 18.8 ** ** ** ** 00 ** ** ** *   75   67 1020.9 ***** 1007.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201807290920 990   8 *** 160 *** * * *  6.2 ** ** ** ** ** ** ** ** *   75   66 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807290950 990   8 *** 145 *** * * *  6.2 ** ** ** ** 81 ** ** ** *   77   68 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291000 120   7  11 *** BKN * * * 15.6 ** ** ** ** 00 ** ** ** *   78   67 1020.4 ***** 1006.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201807291020 990  10 ***  50 *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   66 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291050 990  11 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   82   68 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291100 120  11  19 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   81   66 1020.2 ***** 1006.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201807291120 990  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   81   66 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291150 990  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   82   66 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291200 130   8  14 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   83   67 1019.8 ***** 1006.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201807291220 990  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   84   66 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291250 990  14 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   84   64 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291300 130  13  22 722 SCT * * * 21.9 ** ** ** ** 00 ** ** ** *   85   65 1019.5 ***** 1005.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201807291320 990  14 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   86   64 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291350 990  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   86   64 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291400 120  14  23 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   85   64 1019.3 ***** 1005.7 *** *** ***** ***** ***** ***** ** 
029440 99999 201807291420 990  14 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   86   64 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291450 990  14 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   86   64 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291500 110  14  23 722 CLR * * * 25.0 ** ** ** ** 00 ** ** ** *   85   63 1018.8 ***** 1005.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201807291520 990  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   84   64 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291550 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   84   64 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291600 140  10  16 722 CLR * * * 25.0 ** ** ** ** 00 ** ** ** *   84   64 1019.2 ***** 1005.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201807291620 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   84   64 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291650 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   82   64 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291700 130   7  14 722 CLR * * * 18.8 ** ** ** ** 00 ** ** ** *   83   65 1019.6 ***** 1005.9 *** *** ***** ***** ***** ***** ** 
029440 99999 201807291720 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   82   64 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291750 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   81   63 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291800 120   8  14 722 SCT * * * 25.0 ** ** ** ** 00 ** ** ** *   81   63 1019.6 ***** 1005.9  85  73 ***** ***** ***** ***** ** 
029440 99999 201807291820 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   79   63 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291850 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   79   63 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291900 110   7  14 722 CLR * * * 21.9 ** ** ** ** 00 ** ** ** *   79   62 1020.3 ***** 1006.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201807291920 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   79   63 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807291950 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   77   63 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807292000 110   8  13 722 CLR * * * 18.8 ** ** ** ** 00 ** ** ** *   76   62 1020.3 ***** 1006.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201807292020 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   63 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807292050 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   64 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807292100 120   8  14 722 CLR * * * 21.9 ** ** ** ** 00 ** ** ** *   75   64 1020.9 ***** 1007.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201807292120 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807292150 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807292200 110   7  13 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   74   64 1021.4 ***** 1007.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201807292220 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807292250 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807292300 110   8  14 115 BKN * * * 18.8 ** ** ** ** 00 ** ** ** *   73   65 1021.4 ***** 1007.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201807292320 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807292350 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300000 120   7  13 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   72   65 1021.5 ***** 1007.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201807300020 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300050 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300100 120   7  13 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   71   65 1021.5 ***** 1007.5 *** *** ***** ***** ***** ***** ** 
029440 99999 201807300120 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300150 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300200 110   6 *** 722 CLR * * * 12.5 ** ** ** ** 00 ** ** ** *   70   65 1021.6 ***** 1007.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201807300220 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300250 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   64 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300300 100   6 *** 722 CLR * * * 15.6 ** ** ** ** 00 ** ** ** *   69   65 1021.8 ***** 1007.8 *** *** ***** ***** ***** ***** ** 
029440 99999 201807300320 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300350 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300400 110   6  11 722 CLR * * * 15.6 ** ** ** ** 00 ** ** ** *   71   66 1021.6 ***** 1007.6 *** *** ***** ***** ***** ***** ** 
029440 99999 201807300420 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300450 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300500 120   7  13 722 CLR * * * 15.6 ** ** ** ** 00 ** ** ** *   73   66 1021.6 ***** 1007.7 *** *** ***** ***** ***** ***** ** 
029440 99999 201807300520 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300550 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300600 110   6 *** 722 CLR * * * 15.6 ** ** ** ** 00 ** ** ** *   76   67 1022.0 ***** 1008.1  81  69 ***** ***** ***** ***** ** 
029440 99999 201807300620 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   77   68 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300650 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   79   68 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300700 110   8  13 722 SCT * * * 18.8 ** ** ** ** 00 ** ** ** *   78   67 1021.8 ***** 1008.0 *** *** ***** ***** ***** ***** ** 
029440 99999 201807300720 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   79   68 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300750 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   81   68 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300800 130   9  15 722 SCT * * * 15.6 ** ** ** ** 00 ** ** ** *   80   67 1022.0 ***** 1008.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201807300820 990  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   81   68 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300850 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   81   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029440 99999 201807300900 140   9  17 722 SCT * * * 15.6 ** ** ** ** 00 ** ** ** *   82   67 1021.9 ***** 1008.2 *** *** ***** ***** ***** ***** ** 
029440 99999 201807300920 990   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   82   66 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
